Smiles
C[C@H](c1cnc[nH]1)c1cccc(C)c1C
OC(=O)C(Cl)(Cl)Cl
OC(=O)C=C(O)C(O)=O
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1)N1CCC(CC1)N(C)C
CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc12
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl
Oc1ccc(O)cc1
CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
C[C@@H](O[C@H]1OCCN(Cc2nn(c(=O)[nH]2)P(O)(O)=O)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
CN(C)CCCOc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(C4CCOCC4)c3c2c1
CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCC(O)=O.CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
COC(=O)c1ccccc1O
CCOC(=O)COc1ccc2CC[C@@H](Cc2c1)NC[C@H](O)c1cccc(Cl)c1
CN1[C@@H](CCC1=O)c1cccnc1
COc1ccc2ccc(=O)oc2c1CC=C(C)C
Cc1c(nc2c3cccnc3ccn12)[C@@H]1C[C@H]1c1nc2c(C)ncc(C)n2n1
[H][C@@]12CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@]([H])(CC(O)=O)NC(=O)CNC(=O)[C@]([H])(CCCNC(N)=N)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(O)=O)NC2=O)C(O)=O
CN1CCN(CC1)c1ccc(Nc2ncc3cc(C#N)c(=O)n(C4CCCC4)c3n2)cc1
OC(=O)\C=C\c1ccc(cc1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c1c(F)cc(\C=C\C(O)=O)cc1F
CC[C@H]1[C@@H](Cc2cncn2C)COC1=O
CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C
Nc1nccc(n1)-c1ccc2noc(-c3ccc(Cl)cc3)c2c1
OC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1
COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C[C@H]3C)C(=O)c3ccccc3)c12
CC(C)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12
CC(C)[C@@H](N)C(=O)NCC(C)(C)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@@]1(C)[C@H](C)CC3
CCOC(=O)Nc1c[n+](no1)N1CCOCC1
N[C@@H](CCC(O)=O)C(O)=O
O=c1n2CCCCCc2nc2ccccc12
Oc1ccc(cc1)[C@@H]1Oc2ccc(O)cc2[C@@H]2CCC[C@H]12
Cc1cn(C[C@H](N)C(O)=O)c(=O)n(Cc2ccsc2C(O)=O)c1=O
C[N+]1(C)CCc2cc3OCOc3cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1OCOc21
N#Cc1cc(ccn1)-c1nnc([nH]1)-c1ccncc1
CS(=O)(=O)OCCCCOS(C)(=O)=O
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)C1CCCC1
C#CCN[C@@H]1CCc2ccccc12
C[C@H](C(O)=O)c1ccc(c(F)c1)-c1ccccc1
CC[C@H](CO)Nc1nc(NCc2ccc(cc2)-c2ccccn2)c2ncn(C(C)C)c2n1
CC(C)C[C@H](N(C)Cc1ccc(cc1)C(C)(C)C)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(C)(C)C
C[C@@]12CCc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@@](O)(CO)C3
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1
CC(C)Nc1ncccn1
COc1cc(cc(OC)c1OC)C(=O)NCCCCCC(O)=O
Cc1ccc2c(oc3c(CC(O)=O)cccc3c2=O)c1C
CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O
COc1cc(cc(OC)c1O)C(=O)OCCCCNC(N)=N
CN(C)CCn1cc(C(=O)N2CCC3(CC2)OCc2ccccc32)c2ccc(Cl)cc12
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC
Nc1nc(N)c2nc(-c3cccc(O)c3)c(nc2n1)-c1cccc(O)c1
Cc1cc(NCCO)nc(n1)-c1ccc(Br)cc1
COc1cc(O)c(cc1S(O)(=O)=O)C(=O)c1ccccc1
[O-][N+](=O)c1cccc2c(Br)[nH]nc12
[H][C@@](C)(Nc1c(c(Cl)nc2ncnn12)-c1c(F)cc(OCCCNC)cc1F)C(F)(F)F
CNCC(=O)c1ccc(O)c(O)c1
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
O=C(Nc1nnn[nH]1)c1cncc(n1)N1CCCC1
FC(F)(F)Oc1ccc2nc([nH]c2c1)-c1ccc(OCCOCCOc2ccc(nc2)-c2nc3ccc(OC(F)(F)F)cc3[nH]2)cn1
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1O
COc1ccc(cc1)C(=O)c1c(C)n(CCN2CCOCC2)c2cc(I)ccc12
Cc1cccc(Nc2ccccc2C(O)=O)c1C
CN1C(=O)N(C(=O)[C@]11CN(Cc2cc(cs2)C(O)=O)C[C@H]1c1ccc(cc1)C#N)c1cc(Cl)cc(Cl)c1
Nc1nc2ccc(OC(F)(F)F)cc2s1
OC(=O)c1ccccc1C(=O)Nc1ccc(cc1)-c1ccccc1
CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)-c1nonc1N
CN1CC[C@H](C[C@@H]1c1nc2ccccc2[nH]1)NC(=O)Nc1ccc(cc1)C#N
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc1ccc(cc1)[C@@H]1CC[C@H](N1c1ccc(cc1)C(C)(C)C)c1ccc(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)cc1
CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)Nc2ccc(Cl)cn2)[C@@H](C1)NC(=O)c1nc2CCN(C)Cc2s1
OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F
Nc1nccc(\C=C\c2ccccc2)n1
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
O=C(\C=C\c1cccnc1)c1ccncc1
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc12
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1
OC(=O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
CCOC(=O)Nc1ccc(NCc2c(C)cc(C)cc2C)cc1N
Nc1nc2ccc(OC(F)(F)F)cc2s1
[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O
COc1cccc(c1)C(=O)Nc1ccc(OCCN2CCOCC2)c(c1)-c1ccnn1C
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=C)CC[C@@]35O
C1CN(CCO1)Sc1nc2ccccc2s1
COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC
O=C1CCC2CCC(=O)N12
Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
CC(C)(O)C(Cl)(Cl)Cl
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(ccc12)C(F)(F)F
CC(C)(C)Nc1nc(Nc2ccc(cc2)C(N)=O)cc(N)c1C#N
COc1ccc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)N1Cc2ccccc2NC1=O
CN(C)CCN(Cc1ccccc1)c1ccccn1
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12
CC(C)=CCC\C(C)=C\CC\C(C)=C\C=C\C(\C)=C\C(O)=O
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O
O\N=C1\C(\Nc2ccccc\12)=C1\C(=O)Nc2ccccc12
OCCNC(=O)CCCCCCCC(=O)NCCO
Nc1ccc(C(O)=O)c(O)c1
CNCc1ccc(cc1)-c1[nH]c2cc(F)cc3C(=O)NCCc1c23
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c1nc(c[nH]1)-c1ccc(cc1)-c1ccc(cc1)-c1c[nH]c(n1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C
COc1ccc2[nH]c(c(CCNC(C)=O)c2c1)-c1ccccc1
Cn1nccc1Nc1nccc(n1)-c1ccn([C@H](CO)c2ccc(Cl)c(F)c2)c(=O)c1
Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12
CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H](N)CC
C[n+]1c2cc(N)ccc2cc2ccc(N)cc12
CCCCCCCCCCCCCCCC[n+]1ccccc1
COc1cc(CNCCC2CCOCC2)ccc1Oc1cnc(cn1)C(N)=O
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(O)=O
CN\C(NCCSCc1[nH]cnc1C)=N/C#N
Cln1c(=O)[nH]c(=O)n(Cl)c1=O
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
Oc1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O
CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
Cc1c(nc2c3cccnc3ccn12)[C@@H]1C[C@H]1c1nc2c(C)ncc(C)n2n1
NCCc1ccc(O)c(O)c1
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(O)(=O)=O)cc1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
NC(=S)N\N=C\c1ccncc1
COc1ccc2cc(ccc2c1)-c1cc(nn1[C@@H](C)c1ccc(cc1)C(=O)NCCC(O)=O)-c1cc(Cl)cc(Cl)c1
CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O
C[C@@H]1C[C@@](Cc2nc(Nc3cc(C)[nH]n3)ccc2F)(CCN1Cc1cccc(Cl)c1F)C(O)=O
OC[C@@H](O)CNC(=O)c1ccncc1Nc1ccc(I)cc1F
CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)-c1nonc1N
OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3ccccc3C(=O)c12
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
CCc1ccc(\C=C\C(=O)Nc2ccc(cc2)C(C)=O)o1
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)NCCCNCCCCNCCCN)[C@H](C)CC[C@@H](OS(O)(=O)=O)C(C)C
Cc1cc2c(cc1C(=C)c1ccc(cc1)C(O)=O)C(C)(C)CCC2(C)C
O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O
COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(Oc5cc6[C@H](Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34
Cn1cnc2[nH]c(=O)[nH]c(=O)c12
CC(C)C[C@H](NC(C)=O)C(O)=O
CC(=O)N1CCC(CC1)NC(=O)c1ccc(F)cc1
NC(=O)NCCN1CCN(CC1)c1cccc(c1)C(F)(F)F
CCOC(=O)c1ccc(N)cc1
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=O)C=C)cc34)cc2Cl)c1
O=C(Nc1nnn[nH]1)c1cncc(n1)N1CCCC1
Nc1ccn(C[C@@H](CO)OCP(O)(O)=O)c(=O)n1
CCn1c2ccccc2c2cc(CNCc3ccccc3OC)ccc12
O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1
[H][C@@]1(C[C@](C)(NCc2ccc(cc2)-c2ccc(Cl)cc2)[C@@H](O)[C@H](C)O1)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@]3([H])c(c2)cc1Oc1ccc(cc1Cl)[C@@H](O[C@@]1([H])C[C@](C)(N)[C@@H](O)[C@H](C)O1)[C@]1([H])NC(=O)[C@]([H])(NC3=O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@]([H])(NC1=O)C(O)=O
OC(=O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1
O=c1nc[nH]c2ccccc12
NC(Nc1ccc(Cl)cc1)=NC(=N)NCCCCCCNC(=N)N=C(N)Nc1ccc(Cl)cc1
N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN(CC)CC)c2c1
Cn1cc(CCn2cnc(-c3cnn(C)c3)c2-c2ccc(cc2)C#N)cn1
COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N1CCCN(C)CC1
NCC(=O)N[C@@H](CCC(N)=O)C(O)=O
NC(=N)NCCNS(=O)(=O)c1cccc2cnccc12
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
CCC\N=C1/S\C(=C/c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1
COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1
CC(C)(C)c1cc(CC(C)(C)C=O)cc(c1O)C(C)(C)C
NS(=O)(=O)Cc1noc2ccccc12
OC[C@H]1O[C@H](C[C@@H]1O)n1cc(F)c(=O)[nH]c1=O
OC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
Cc1c(Cl)c(ccc1N1C(=O)[C@@H]2[C@H](O)CCN2C1=O)C#N
COCCN1CCC(CC1)N(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(SCc2cccc(F)c2F)cc(=O)c2ccccc12
OC(=C1C(=O)CCCC1=O)c1ccc(cc1[N+]([O-])=O)C(F)(F)F
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
C[C@@]12N[C@@H](Cc3ccccc13)c1ccccc21
NC(=O)Nc1ccc(cc1)[As](O)(O)=O
Nn1cnc2cc3ccccc3cc2c1=O
NCCC(O)(P(O)(O)=O)P(O)(O)=O
CCn1\c(=C/c2cccc[n+]2CC)s\c(=C2\Sc3ccccc3N2C)c1=O
COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
[Na].OC(=O)C(Cl)Cl
NC(=O)[C@H]1CCN(C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(c2)C(F)(F)F)C1=O)c1ncnc(N)c1F
CC(C)OC(=O)N1CCC(CC1)Oc1ncnc2n(ncc12)-c1ccc(cc1F)S(C)(=O)=O
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1
COc1ccccc1S(=O)(=O)Nc1ccc2NC(=O)N(C)Cc2c1
NCCNCCNCCN
Nc1c(CC(O)=O)cccc1C(=O)c1ccccc1
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O
NS(=O)(=O)OC[C@@H]1C[C@H](C[C@@H]1O)n1ccc2c(N[C@H]3CCc4ccccc34)ncnc12
O([Ga](Oc1cccc2cccnc12)Oc1cccc2cccnc12)c1cccc2cccnc12
FC(F)(F)c1ccc2ccc(\C=C\C(=O)c3ccncc3)nc2c1
OC(=O)CCC\C=C/C[C@@H]1CO[C@@H](O[C@@H]1c1ccccc1O)C(F)(F)F
OC(=O)CCn1c2CC[C@H](Cc2c2ccccc12)NS(=O)(=O)c1ccc(F)cc1
Cc1ncc(CO)c(CO)c1O
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
C(Cc1ccccc1)Nc1nc(cs1)-c1ccccc1
O=c1nc[nH]c2ccccc12
CC(C)c1cc(nc(N)n1)N1CC[C@@H](N)C1
OC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc21
OC(=O)COc1nn(Cc2ccccc2)c2ccccc12
Cc1cccn2c1nc(C)c(CCN1CCC(CC1)c1noc3cc(F)ccc13)c2=O
OCCCC(=O)NCCO
COc1ccc(cc1)-c1csc(NC(=O)[C@H]2CCCCN2S(=O)(=O)c2ccc(C)cc2)n1
COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc1ccc(cn1)C(O)=O
